no,flag
15785,0.105495594
10760,0.04219751
5107,0.10836184
1591,0.05408401
3162,0.05898865
14707,0.059400156
12345,0.107053965
12584,0.075223505
13990,0.12809929
1025,0.075223505
7889,0.03532853
14059,0.07688856
3749,0.07926346
10647,0.027588097
5035,0.05874272
8081,0.06762933
908,0.049678814
495,0.031424113
2306,0.06303558
5731,0.075223505
5073,0.075223505
7111,0.07140663
17450,0.075223505
15244,0.14524755
9144,0.052864388
7494,0.071288675
11382,0.0355239
9654,0.042755205
13705,0.07822807
5104,0.048815098
3935,0.071045734
10116,0.06664951
5334,0.08142878
3278,0.068928994
14666,0.059573185
3172,0.067653
4598,0.06065757
8456,0.16701756
5349,0.05001562
10350,0.075223505
5259,0.06563747
13089,0.16190405
15119,0.07532919
12434,0.12118466
15161,0.05812414
862,0.022722686
2657,0.05928574
13763,0.082701266
8294,0.06398929
16424,0.075223505
16201,0.09012183
1737,0.058880594
11701,0.14403468
13635,0.025215495
1359,0.05060383
14657,0.06309924
10185,0.023471612
4717,0.06029636
4438,0.06472973
1216,0.07781596
13620,0.046651512
3250,0.07369521
13569,0.045261703
7236,0.07369521
15749,0.08682858
1053,0.047588993
2440,0.05666527
9550,0.045831647
9140,0.07688856
2225,0.18084803
3928,0.2036726
5325,0.060744815
17436,0.026922414
14069,0.15764077
11718,0.028792225
13733,0.20849024
1871,0.07688856
6654,0.05235037
12800,0.052095897
6195,0.036661368
15881,0.080119364
721,0.16952157
9270,0.065176554
8682,0.070242815
4816,0.0542846
13468,0.051946796
14324,0.08675815
9249,0.032135297
13965,0.048674565
13666,0.063235156
15641,0.13969058
368,0.05948128
13033,0.14544854
14247,0.04929051
4027,0.11192624
12698,0.039323673
16253,0.15865232
15815,0.14382635
4281,0.032919254
14859,0.0673433
14534,0.075223505
12842,0.050479636
9077,0.054848853
9789,0.05219118
3423,0.07688856
15663,0.06419133
13683,0.1978514
17161,0.08516736
1620,0.04426864
14908,0.03428663
10850,0.07688856
13659,0.0797594
10291,0.0856827
6599,0.025204942
7868,0.12724148
15901,0.030522257
6973,0.021111278
5594,0.10030591
1421,0.07653641
12569,0.08268188
9645,0.041284196
573,0.05947176
5857,0.046956256
182,0.08672342
5230,0.024209559
4977,0.09932547
10914,0.042243008
12567,0.06446349
12810,0.11054066
5496,0.07906444
11298,0.057049252
2503,0.09133803
1159,0.032631367
10428,0.075223505
3612,0.15743767
3215,0.033911653
7678,0.07186937
11911,0.05947176
13083,0.06753432
328,0.038266454
3199,0.0491831
14705,0.06472973
12039,0.045509867
13454,0.08403576
2647,0.07688856
9728,0.075223505
11132,0.13170889
14543,0.025950214
6725,0.0706597
14389,0.13128875
6322,0.07887627
8916,0.055427458
4166,0.13373826
10508,0.06617913
16103,0.037955277
9447,0.038838338
5005,0.023879385
82,0.15600206
3263,0.032041218
3786,0.03978195
5058,0.07688856
14437,0.07688856
2543,0.08857447
13849,0.053009126
2348,0.052778862
3732,0.113081254
5411,0.03848459
11039,0.04891728
2928,0.089956254
11633,0.06371539
6589,0.035628177
3719,0.07688856
3285,0.06120681
13092,0.034486838
2775,0.056207385
3077,0.11267109
6282,0.06472973
7047,0.0804638
900,0.079603516
16051,0.07926346
4934,0.04834487
950,0.0776678
8352,0.040926736
8259,0.061671242
13245,0.07887627
28,0.036339235
8069,0.0776678
16587,0.034956977
4443,0.1380349
14417,0.0776678
13258,0.056244824
17262,0.07688856
16046,0.03459427
8310,0.075223505
6055,0.05866711
14325,0.07926346
773,0.027419386
1425,0.0776678
8,0.03331684
13680,0.05605326
6092,0.282696
9599,0.083238706
1811,0.085523635
14972,0.04688006
129,0.0776678
8631,0.07245198
8705,0.10767669
13151,0.12844262
4222,0.07887627
10075,0.0271812
15170,0.18125696
1292,0.11080042
12296,0.035381727
11586,0.051351734
9868,0.075223505
2103,0.07926346
11988,0.08054963
3755,0.06617913
11482,0.075223505
6125,0.07287094
7929,0.07688856
11639,0.171894
2268,0.042777706
5551,0.07421288
9466,0.029055431
9995,0.106657155
2113,0.08805147
8782,0.075223505
9496,0.188193
7153,0.075223505
6743,0.07926346
2475,0.075223505
1108,0.026515905
1288,0.032490887
12503,0.1898364
13660,0.11312128
5541,0.08175479
10809,0.05018325
1670,0.06472973
6612,0.078320906
8417,0.11950984
4322,0.056002367
11050,0.075223505
10927,0.08254526
13189,0.075223505
14415,0.06233315
15787,0.07945891
10549,0.07688856
11801,0.025817592
199,0.07581958
5137,0.023385484
16219,0.049139746
9319,0.05752133
13301,0.08393745
9307,0.07523902
14081,0.047649633
11475,0.10783716
14469,0.08247142
13035,0.07993913
2064,0.052791912
3782,0.03355131
2126,0.03498893
887,0.08070175
5018,0.08061514
3979,0.06472973
14766,0.19419101
10622,0.04484769
13582,0.08749028
4125,0.05009796
6214,0.044075873
10143,0.042678203
6211,0.14839731
11532,0.075223505
11312,0.0689653
6306,0.022585774
4361,0.08090453
6044,0.06954713
5443,0.049355194
5460,0.06744996
12665,0.0401868
15570,0.07725591
10712,0.028619602
91,0.075223505
6177,0.037939418
5822,0.026844308
11858,0.031099733
6221,0.039448448
9968,0.02209798
6627,0.034258615
7347,0.08403107
13527,0.075223505
5759,0.075223505
14660,0.08721018
17260,0.07369521
9538,0.08142878
6541,0.079019725
14557,0.0551033
12600,0.07688856
2471,0.07368112
17230,0.033865526
6838,0.040586736
13776,0.07688856
15413,0.020541733
156,0.08675815
13148,0.18335412
8749,0.02890685
16997,0.09391622
4850,0.0776678
15940,0.051078796
16009,0.07653641
3455,0.052930415
4915,0.07369521
5079,0.16707642
8067,0.05785994
12199,0.04387918
16685,0.06472973
13448,0.06472973
14636,0.041274782
271,0.07887627
14458,0.01457553
14492,0.047200024
12718,0.07176291
723,0.104698814
8797,0.093924925
3122,0.06472973
6075,0.021190764
10395,0.023947569
4468,0.06323738
5983,0.07599456
8962,0.075223505
12611,0.075223505
11883,0.036776308
15937,0.075997345
61,0.07887627
2957,0.075223505
4635,0.075223505
3347,0.030691972
9677,0.03632493
11186,0.060249597
9417,0.07422913
3402,0.10538131
8426,0.09169687
12277,0.053578272
10195,0.06311014
8564,0.02269534
3799,0.075223505
6924,0.08675815
5025,0.047741517
617,0.038189955
6160,0.071090154
5536,0.12511083
15106,0.07887439
6488,0.075223505
12903,0.0750393
5306,0.031272333
10432,0.034933046
1924,0.0776678
522,0.024835082
8449,0.04387918
7122,0.07370278
2178,0.06472973
14574,0.075223505
8649,0.05930274
4681,0.07688856
4558,0.08716449
15457,0.075223505
8876,0.0873774
15239,0.07532919
3656,0.047588993
12536,0.11267954
14843,0.11884048
16687,0.045221366
1842,0.047606893
2906,0.14901352
8146,0.033342596
3292,0.05456425
1244,0.075223505
17333,0.08207372
11817,0.030761085
11601,0.075223505
15483,0.05860564
7225,0.06161502
7629,0.13404618
7005,0.23686433
10509,0.075223505
12928,0.052046493
9393,0.07926346
16156,0.048612807
10935,0.07887627
16531,0.054046288
4951,0.08675815
14043,0.02586006
9194,0.035052072
10949,0.06664951
6634,0.03412962
10156,0.020292688
15116,0.05451741
17405,0.07887627
16383,0.08061514
11666,0.1052146
13596,0.061671242
1932,0.031178422
4782,0.07926346
10860,0.04759321
16623,0.075223505
8144,0.05947176
16101,0.07179476
13654,0.049351636
17365,0.075223505
1660,0.05096553
15678,0.06818129
1134,0.07386569
7020,0.046034686
12376,0.03787688
6411,0.06472973
6403,0.06279788
15101,0.15962182
1899,0.061671242
15247,0.06018033
8474,0.07369521
8201,0.0776678
13584,0.040277664
9547,0.05947176
8829,0.06238606
10695,0.04585405
11697,0.06504465
15136,0.075223505
13365,0.07709995
3170,0.075223505
8732,0.09800155
7232,0.052854504
10650,0.075223505
10139,0.07369521
9101,0.076512724
17287,0.07331349
12095,0.032241113
1398,0.07351992
5109,0.026588077
5781,0.057423145
2547,0.05651117
15731,0.11577873
4495,0.06472973
6011,0.03587038
16616,0.1329169
14119,0.028668335
1408,0.0776678
11412,0.08895412
12714,0.079019725
16426,0.015788006
4881,0.07688856
6939,0.19495644
6352,0.11051375
13390,0.075223505
1112,0.105249085
15905,0.08508004
12438,0.062546104
14627,0.10469033
7194,0.08161598
2261,0.04058252
14214,0.030282881
15225,0.028467365
12472,0.062283937
5893,0.18461016
3482,0.08061514
386,0.06176011
2321,0.07887627
7164,0.10579617
4175,0.07369521
405,0.06991739
10857,0.035816032
3373,0.0798205
5846,0.06472973
7014,0.04064486
12494,0.06404025
12004,0.08061514
9854,0.05949761
5422,0.06888271
16641,0.07688856
133,0.044791207
14399,0.13148558
13135,0.069541804
13056,0.1326014
15112,0.031066308
16535,0.06740305
5340,0.06166073
8214,0.060746603
9031,0.07532919
15256,0.11862035
3259,0.06617913
3089,0.018290313
17121,0.07369521
13597,0.06472973
6996,0.06934963
2905,0.06589688
14261,0.13589074
2644,0.07688856
13485,0.06472973
4431,0.0776678
6172,0.06265202
2484,0.04301279
12475,0.030604564
5834,0.019813383
6880,0.020438766
15672,0.06622764
9323,0.06617913
115,0.07926346
16899,0.0701796
1494,0.10173466
10612,0.051981438
14806,0.0491831
10877,0.0321284
11170,0.07887627
14126,0.0776678
4600,0.1675408
6339,0.04313635
8939,0.07688856
14993,0.280643
11486,0.0503752
14185,0.08263855
15721,0.02249134
6993,0.049699124
440,0.076093934
6954,0.075223505
15622,0.0776678
16168,0.050953235
9205,0.08675815
6864,0.021985026
340,0.047473688
8357,0.017324788
3238,0.075223505
8881,0.050072484
2448,0.08339057
6929,0.0776678
4824,0.07288867
14011,0.047588993
3572,0.065260425
11920,0.0776678
15257,0.0675496
3824,0.075223505
10938,0.07926346
16892,0.06755859
4895,0.0842467
12443,0.06504465
3116,0.02164903
8546,0.075223505
3733,0.05533634
5168,0.1162746
4661,0.07209512
4792,0.07179476
12139,0.16948496
11996,0.08061514
14473,0.02444398
12557,0.05538633
12159,0.02969778
15594,0.046112668
15144,0.075223505
17428,0.20816058
16815,0.09014785
7457,0.06516899
2374,0.075223505
8409,0.032316398
9145,0.124304816
1614,0.07532919
2074,0.06472973
6232,0.032879513
12613,0.07369521
14585,0.075223505
16464,0.043776322
3542,0.026950635
2632,0.03133711
9859,0.072436355
1857,0.18629298
3683,0.06259178
16896,0.072649635
13474,0.0568334
5310,0.07688856
10370,0.053300776
633,0.06257555
1143,0.07369521
4884,0.05885668
6013,0.024344614
11209,0.06472973
574,0.07688856
14500,0.076093934
13730,0.07161767
9300,0.075223505
8569,0.044510547
4610,0.044176392
14522,0.092623115
6475,0.047436785
3438,0.0776678
4892,0.10538131
9199,0.056233067
15761,0.08091208
8847,0.05752994
10653,0.07878787
2252,0.09133803
4031,0.075223505
8528,0.03234361
12954,0.045530625
3772,0.029540738
5641,0.08142878
16105,0.02411409
6072,0.08930561
9853,0.06738561
7350,0.14178757
7974,0.06910785
13417,0.029271217
6431,0.033668958
10264,0.0776678
6167,0.079987876
9165,0.07041353
14103,0.06171768
15183,0.02461817
14838,0.08675815
15110,0.06664951
3966,0.040097177
9160,0.059482165
1888,0.041650772
779,0.075223505
13431,0.103442825
7704,0.098096535
4943,0.10550819
5669,0.036766488
5645,0.06577131
2397,0.07653641
14036,0.075223505
3825,0.075223505
17329,0.10127034
4573,0.090671144
14025,0.10495214
13421,0.046879098
13093,0.081818976
2525,0.18499267
7359,0.024312567
6908,0.06415133
2540,0.030391287
10019,0.07276558
14910,0.056830104
12259,0.2799192
3712,0.06302626
1466,0.17594412
9828,0.11522377
9394,0.11802669
14387,0.13025543
6974,0.047278315
1399,0.06844557
4542,0.06775167
12647,0.13854456
938,0.07926346
10519,0.046411917
4209,0.06942568
15151,0.053538594
748,0.07437365
13820,0.06576582
17380,0.07653641
5055,0.04644274
7887,0.087945715
3840,0.07688856
16256,0.07369521
569,0.075223505
13193,0.073005535
10254,0.079019725
9618,0.021611426
16860,0.08041847
14847,0.0776678
7045,0.07653641
4703,0.075223505
11759,0.0907992
17172,0.0671312
15073,0.07369521
12281,0.075223505
14009,0.06472973
12334,0.075223505
11027,0.038544353
11574,0.0767453
17107,0.039401874
264,0.08061514
16945,0.03962655
2355,0.020866595
10144,0.08061514
7729,0.102953546
12882,0.14122947
12693,0.05638733
1369,0.033897493
5452,0.07499978
10313,0.033535443
12725,0.09025838
3868,0.05170119
17098,0.07176291
11876,0.0776678
9923,0.05855975
5120,0.061039004
16705,0.075223505
5214,0.08827018
361,0.25973967
10652,0.0794906
14291,0.10885232
15517,0.0464469
4063,0.07653641
966,0.08091208
13283,0.14748438
14693,0.07393242
17111,0.0233919
10190,0.06839327
2171,0.3407615
828,0.1815012
3483,0.026071599
15637,0.04336451
10863,0.08963349
12645,0.023966853
1761,0.083094746
12348,0.061018426
4615,0.07887627
10297,0.08061514
9405,0.045117613
16693,0.16275732
11273,0.06844557
16489,0.118154466
489,0.07265206
2793,0.0756937
10468,0.09792066
15271,0.05230804
13712,0.17978625
8126,0.05812414
13626,0.026027732
6115,0.016083175
9039,0.08488326
8920,0.0776678
7878,0.037971776
8563,0.13008961
3414,0.07887627
9558,0.09439847
2653,0.06472973
14499,0.2325382
13984,0.07887627
4523,0.07871469
9465,0.07688856
2198,0.020576362
11785,0.059126057
13929,0.075223505
9126,0.07926346
6821,0.0993167
8166,0.035092786
2167,0.21392928
10595,0.0975559
11904,0.050687153
8576,0.07887627
14850,0.07262558
4178,0.23076615
5803,0.075223505
10808,0.0776678
7465,0.113344125
16717,0.07541041
3863,0.040469382
14204,0.044728175
11336,0.08104688
14202,0.07926346
8497,0.15402585
1411,0.18987824
5436,0.075223505
3556,0.038543638
700,0.07653641
5392,0.03147308
9489,0.061214544
10326,0.023028893
10192,0.11977108
9737,0.09025838
14653,0.039476752
13816,0.07688856
14251,0.075223505
9125,0.027746173
11383,0.10944238
7222,0.10411686
9245,0.055514
6668,0.05491734
6643,0.050074857
3223,0.0776678
6151,0.05238034
14940,0.060047384
4865,0.07653641
1502,0.065067
14075,0.070474036
6370,0.04511949
3699,0.033098925
1731,0.075223505
10200,0.050724983
13075,0.03868386
837,0.06907968
11960,0.085805304
10379,0.08969375
6234,0.042274743
1472,0.07688856
8137,0.11249915
632,0.020977432
12290,0.0922433
10736,0.08253393
10795,0.04160051
15546,0.08452085
12615,0.078590915
12732,0.076093934
11979,0.025936255
14743,0.11514968
8573,0.06716593
9366,0.062232055
6979,0.07331718
7140,0.04518748
12860,0.08675815
4023,0.08165842
16139,0.05171645
2807,0.028260699
4067,0.044735264
11781,0.07369521
14231,0.057395
4672,0.0776678
7737,0.09025838
4407,0.052083697
2872,0.090616204
4711,0.04829211
10856,0.0776678
3513,0.2081814
16799,0.03121308
17328,0.07656125
10255,0.08675815
5637,0.032973934
6129,0.051981438
6671,0.030585932
7647,0.06012194
2470,0.075771846
8319,0.05768187
10659,0.15337782
11754,0.075223505
4278,0.028002912
14926,0.048140757
3839,0.076186344
6207,0.0776678
1951,0.042361047
544,0.032738235
16772,0.07688856
16954,0.017924218
14406,0.059613463
16634,0.15530334
11211,0.06929977
1326,0.03362139
15519,0.044075873
7301,0.041619394
547,0.037326124
10314,0.040586922
8900,0.03972999
12292,0.11635939
8934,0.049238954
8895,0.06664951
7464,0.07369521
8859,0.075223505
4993,0.084954314
976,0.055390548
241,0.06472973
1174,0.102420375
14124,0.059357293
7689,0.08488326
2686,0.114422895
16683,0.085908614
11916,0.099938214
12135,0.13028184
2970,0.07958869
13375,0.06063399
9604,0.13207778
8454,0.049477473
3718,0.049158998
9112,0.07179476
12931,0.07314669
9029,0.05184161
2327,0.04580237
8071,0.033158485
6856,0.0776678
15610,0.03810475
4111,0.047588993
412,0.07198352
13198,0.08675815
8187,0.051167525
7278,0.03381513
16298,0.19479166
6250,0.09344471
15852,0.07653641
2805,0.05804666
5622,0.046428468
404,0.048674565
7696,0.09133815
1628,0.07122548
13414,0.049851663
9105,0.10324569
13664,0.026474351
6037,0.07375009
10684,0.055273872
16472,0.1526975
12047,0.07568449
8671,0.08675815
5343,0.07929239
11123,0.08061514
4698,0.039420675
8666,0.1844205
3615,0.099067405
7287,0.04904106
2109,0.07532919
8031,0.06472973
12680,0.07956541
16826,0.06977374
7265,0.051768765
14861,0.0943305
15433,0.05196574
6018,0.0768702
5365,0.20593226
11894,0.086433664
4145,0.021614673
81,0.046027716
6274,0.048674565
1464,0.054262992
12402,0.08709691
16379,0.03881169
4552,0.069918565
14495,0.0543115
11435,0.1430377
3696,0.11612538
16307,0.075223505
10816,0.05788486
6052,0.075223505
13821,0.076093934
16726,0.057731707
6652,0.12996429
683,0.07926346
11440,0.054140892
16462,0.072451174
10491,0.03278206
16100,0.07313819
2067,0.045801293
1460,0.07887627
1274,0.11270654
974,0.023581121
2961,0.029658452
15093,0.053690344
11832,0.10002856
14999,0.12608923
5358,0.098282866
85,0.11449729
11736,0.056041416
8361,0.07688856
6697,0.053343292
12237,0.35052264
3779,0.09068538
383,0.058006823
4493,0.049477473
6142,0.07369521
6227,0.045976862
17300,0.14295606
12986,0.04225085
849,0.024057023
11445,0.056664176
15069,0.09814481
15033,0.023932159
1052,0.07688856
2486,0.054204766
8041,0.06588388
6754,0.059796717
15888,0.0511829
5367,0.075223505
13247,0.03868716
2865,0.0776678
1766,0.07688856
6594,0.02560251
3988,0.071045734
13419,0.08061514
16261,0.075223505
10525,0.13446806
564,0.038165513
16337,0.060788304
7447,0.05175113
8639,0.023638232
10842,0.06540937
16394,0.053737197
1492,0.075167
8919,0.023437351
17000,0.14363801
7454,0.027615253
13721,0.07688856
11764,0.07688856
40,0.036052898
8914,0.09282238
1342,0.033881858
1910,0.104167305
5925,0.10452636
5044,0.08609214
4387,0.045405947
2973,0.07887627
2845,0.1583276
4603,0.091851704
8908,0.094813116
8267,0.029456811
3452,0.08078341
3073,0.039492972
8121,0.047588993
12202,0.05330198
16666,0.08553531
1536,0.12693024
1105,0.11949579
9211,0.020739375
3899,0.075223505
10413,0.06553502
10434,0.056307353
14982,0.07688856
6445,0.07653641
17049,0.12528974
11376,0.031219225
578,0.049934383
4629,0.2534762
15745,0.075223505
2273,0.09282238
8026,0.08930561
7423,0.030348048
12169,0.078320906
12214,0.03804344
11131,0.075223505
9788,0.07086943
4765,0.07688856
11060,0.06264911
17291,0.07002267
1512,0.07130091
15549,0.05180172
8751,0.06285917
17345,0.075223505
15843,0.10058513
6630,0.01941854
3870,0.05812414
121,0.07532919
9798,0.075223505
16189,0.0369374
5402,0.06472973
95,0.04545353
12792,0.02676663
14753,0.032106314
9432,0.046037976
7738,0.0776678
7624,0.06910785
9684,0.049937855
3451,0.047224317
8233,0.027539734
12516,0.07887627
563,0.10139349
8213,0.05400706
12395,0.0776678
17028,0.020988123
12961,0.075223505
9613,0.07688856
6299,0.026469791
5051,0.07041353
2593,0.09978875
2595,0.07887627
10871,0.17982177
4481,0.075223505
1826,0.055472452
11590,0.1063757
14527,0.08112744
16171,0.03106805
2787,0.075223505
8926,0.10389455
5031,0.07688856
13846,0.07476775
13922,0.075223505
17219,0.071268015
13290,0.075223505
11770,0.0776678
10926,0.11803166
7086,0.016517816
6606,0.033017322
13406,0.10134588
12057,0.0701018
3096,0.051692747
1990,0.18380149
2514,0.052008618
10965,0.06255731
1265,0.0776678
3771,0.044284087
7489,0.075223505
13871,0.06472973
12069,0.14482817
16395,0.08575925
6543,0.0776678
13609,0.07887627
3050,0.09069049
3527,0.09815452
1696,0.069089614
1673,0.04425799
4898,0.05812414
14132,0.03704806
13222,0.0776678
11274,0.057715517
11230,0.06895517
10122,0.14712512
4984,0.06341099
12772,0.08675815
10476,0.075223505
6126,0.1475783
3566,0.079420835
17031,0.030687423
3296,0.05060155
1190,0.047588993
4347,0.15437676
11225,0.023566574
13175,0.021673756
17101,0.056706652
11685,0.075223505
9532,0.06079182
1001,0.06991739
14207,0.029790854
7336,0.05604317
3465,0.046721518
6989,0.07435004
12999,0.06472973
17458,0.030000413
2715,0.0647593
16159,0.05970818
11138,0.06072545
835,0.03276999
5640,0.043604795
7368,0.041290954
8660,0.050840273
11094,0.06532859
3737,0.08553531
4497,0.08406655
11103,0.06378132
16325,0.020770518
12895,0.049198173
2809,0.028288169
16727,0.0726056
15059,0.075223505
10979,0.0776678
9775,0.03068613
12641,0.075223505
11922,0.07887627
17254,0.075223505
5134,0.09611083
16510,0.055427458
16180,0.10766588
6460,0.075223505
9698,0.05491818
15035,0.07707239
7882,0.057831857
5752,0.075223505
2257,0.06664951
12380,0.06664951
12268,0.040983018
16708,0.07887627
7227,0.027733048
13477,0.07926346
12891,0.07688856
11237,0.099853195
16602,0.08061514
15212,0.08104367
13557,0.061704405
11563,0.078437515
17444,0.17660442
1975,0.098096535
2219,0.08091809
14115,0.075223505
16496,0.052188504
11111,0.07653641
4810,0.06992377
3157,0.0776678
6124,0.07762816
13968,0.059580524
12450,0.052084655
7134,0.038819928
4210,0.075223505
14487,0.049184415
3551,0.030942604
5315,0.06978926
8945,0.14518234
12550,0.028002985
3707,0.21748723
9885,0.0387963
12359,0.050322052
1771,0.022675883
13312,0.22791523
1503,0.095968015
11451,0.04951609
9620,0.08675815
4869,0.09047343
14684,0.11306474
11765,0.11060426
9535,0.066843934
14472,0.04498866
6753,0.03799942
4129,0.08061514
8581,0.07688856
11702,0.0370794
6028,0.052134644
11149,0.060661156
9637,0.045492
14332,0.083094746
4464,0.045826674
14074,0.1153634
1219,0.10495214
11885,0.06472973
1907,0.104452655
13353,0.21017843
684,0.026118504
4235,0.023876991
8074,0.046944585
15580,0.047588993
3751,0.04173659
13822,0.07532919
11329,0.075223505
6586,0.06433478
414,0.046288647
10223,0.08061514
2445,0.08675815
10906,0.0468328
529,0.03144934
8403,0.04370449
1435,0.07688856
16951,0.05113144
10573,0.0314564
12880,0.043546278
16225,0.06188264
108,0.15763296
12145,0.022732142
919,0.048294853
15951,0.023559382
13535,0.07041353
13240,0.075223505
9037,0.07532919
5735,0.05843848
12445,0.032704037
9667,0.07949645
7054,0.075223505
10516,0.06537074
8024,0.075223505
9460,0.037013985
3604,0.06523636
12261,0.0735255
9911,0.07369521
888,0.075223505
12934,0.077825494
6239,0.07193706
5111,0.07277216
11918,0.17699382
7068,0.047132123
17138,0.12683809
15504,0.075223505
9714,0.040976703
7495,0.0432345
1659,0.07926346
9262,0.06664951
6048,0.056735024
1617,0.07532919
11295,0.0690445
6912,0.05736442
14044,0.05256795
9399,0.028764784
1590,0.0436789
16334,0.16730538
10700,0.07401537
1581,0.089381844
3885,0.07688856
15730,0.06677372
859,0.06617913
5839,0.027359992
13924,0.11111921
5703,0.06839327
10507,0.088589214
11243,0.075223505
15329,0.07993913
77,0.023857316
1528,0.090143
13963,0.06083893
2037,0.07887627
6073,0.051671162
4555,0.076598495
937,0.05029125
6252,0.17007565
2122,0.075223505
8558,0.075223505
13657,0.043319654
15386,0.038610674
2446,0.042013295
16063,0.051981438
15432,0.07688856
4588,0.05773583
6003,0.06773836
15947,0.107311174
12519,0.048718788
3334,0.021662906
5499,0.09025838
13778,0.04594244
15322,0.08054032
9153,0.08181277
4263,0.065390565
9886,0.06308277
16197,0.07688856
13862,0.025444478
15407,0.10290454
5611,0.06168152
12748,0.07688856
12134,0.03481361
16506,0.05993669
15425,0.050455198
11762,0.07926346
8802,0.13146181
5549,0.031836826
16313,0.018061502
14876,0.038051803
2031,0.030790025
870,0.06472973
6106,0.08688457
5744,0.15888363
787,0.039278656
15366,0.030811884
5199,0.08169208
15688,0.023103686
6874,0.034020763
8056,0.04715215
16271,0.13658787
441,0.21531783
6898,0.026168106
8513,0.037674453
12658,0.06516899
13817,0.04125406
16092,0.06744996
333,0.07532919
694,0.056118134
13574,0.018728435
805,0.053466324
1964,0.0906317
2465,0.09002848
8191,0.038399097
12308,0.07025518
8080,0.06034485
12840,0.035131883
2004,0.10495183
4433,0.043175604
15959,0.075223505
11495,0.105909206
6775,0.07926346
14154,0.0776678
16970,0.040973183
10065,0.06814009
5226,0.050090767
9627,0.06014952
10230,0.03328695
11143,0.07688856
8800,0.05523772
7319,0.04127626
1897,0.08246825
16865,0.075223505
8400,0.037683316
16843,0.056233067
14400,0.075223505
3383,0.028243415
3,0.13165827
7094,0.08162182
14033,0.015699523
2495,0.06791035
6094,0.075192414
10206,0.07567361
6859,0.076652646
15037,0.17569076
6397,0.041893523
5880,0.07086943
15897,0.10200316
11391,0.03921181
15391,0.028244724
11276,0.03321882
9673,0.08675815
17447,0.061883774
7031,0.033516377
17348,0.15971737
12799,0.04333606
15184,0.070248425
6121,0.10784307
16897,0.020566614
8909,0.031009821
11775,0.09025838
3875,0.042497177
10627,0.05757959
3846,0.08101141
14012,0.07887627
15976,0.32573226
9006,0.07887627
11377,0.05968662
5405,0.0369374
13516,0.21486746
7095,0.04717746
6940,0.20238642
16333,0.09358648
14316,0.064117946
16072,0.050031528
7067,0.075223505
7935,0.076093934
3313,0.068086304
16488,0.10538131
8189,0.07688856
258,0.05276462
4511,0.03483439
8493,0.0900945
12158,0.06348463
10054,0.11049085
10788,0.07926346
13697,0.08326187
1891,0.05027408
1426,0.1702222
12889,0.14852104
4879,0.09376326
17146,0.055974152
8858,0.07887627
1837,0.06844557
8312,0.054885782
10389,0.12735894
16998,0.075223505
12191,0.053680282
8605,0.05647029
4184,0.13223195
3942,0.10468572
851,0.0776678
10698,0.05530931
681,0.042965803
7757,0.075223505
12036,0.040784363
8388,0.07410585
1558,0.06737984
12858,0.04029018
2454,0.0491831
6278,0.075223505
9928,0.046135895
9431,0.052038144
7208,0.020184008
16065,0.06664951
1074,0.21758485
1868,0.1184837
10868,0.013074168
4317,0.075223505
3136,0.048266005
15757,0.071977705
5193,0.10926049
1684,0.07827899
2636,0.29941818
5096,0.07822807
15020,0.07688856
9718,0.058889788
11333,0.05717609
17207,0.035858613
11364,0.09127415
5300,0.07754673
3407,0.023827085
14605,0.07688856
9022,0.06472973
11519,0.07124842
90,0.075223505
12711,0.05072892
817,0.1313461
16451,0.075223505
2697,0.03188264
16643,0.058823753
6395,0.051445544
16580,0.035436727
7763,0.09538425
3867,0.21218413
4988,0.04044578
3776,0.057232413
9230,0.049527023
3426,0.046343256
8440,0.0511829
6825,0.048521303
7505,0.054001812
5620,0.041098125
4841,0.22663334
6415,0.03618434
8182,0.08539959
13256,0.047056843
14844,0.12285522
9597,0.07822807
10498,0.11530341
14098,0.03392029
7356,0.01677582
5274,0.018766966
12172,0.02672051
11063,0.07822807
9701,0.07516322
13824,0.06180142
8231,0.037631597
13377,0.10077571
10920,0.05289911
12574,0.04595998
9871,0.19922325
13758,0.04951609
10110,0.08675815
10783,0.019507654
9519,0.05812414
738,0.040330946
9287,0.109131016
1735,0.04488721
4001,0.05376132
3346,0.052035164
395,0.06744996
16985,0.020167187
1758,0.044818968
5136,0.03840939
12529,0.07878767
408,0.0621432
7643,0.067601025
1224,0.075223505
17255,0.08105643
13098,0.07106375
12791,0.069427304
15259,0.08675815
15860,0.08926658
567,0.075223505
10635,0.20088048
5135,0.0673433
2762,0.058294483
15179,0.058654074
262,0.029404549
16196,0.07688856
10452,0.16952157
13832,0.08055105
4311,0.10009789
15501,0.05101343
5844,0.03301023
13901,0.075223505
9827,0.025772918
6921,0.07369521
7289,0.07688856
13069,0.07036061
8842,0.107775405
2092,0.24555239
15155,0.029766303
15560,0.076093934
13275,0.073522426
1034,0.07382539
16217,0.11797315
8050,0.07688856
12245,0.11455221
10581,0.113661475
3484,0.055902157
12175,0.03690066
7195,0.06744996
4097,0.09376202
10932,0.035787836
10616,0.07926346
6670,0.07688856
8879,0.07822807
8472,0.04527398
7966,0.032857005
12962,0.098744415
16851,0.22790644
2071,0.06472973
2248,0.20717523
3624,0.07688856
7430,0.052989844
4975,0.095547795
11818,0.11810673
4854,0.075223505
12005,0.06850067
3052,0.079019725
7794,0.030178454
7190,0.048143435
2761,0.15366846
12323,0.098744005
